날짜,팀,선수명,타점,득점,타석,타수,안타,볼넷,사구,삼진,2루타,3루타,홈런,희번,희비,병살타,타격방해,고의사구,page_id,단타,TB,Outs,타율,출루율,장타율,OPS,순출루율,순장타율,K%,BB%,BB/K,BABIP,SecA,PA/HR,AB/HR,GPA,RC,RC/27,XR,TAVG,연도,home_stadium,FinalPF,wOBA,wRAA,wRC+,stint_id
2026-04-03,KIA,김선빈,4.0,2.0,26.0,21.0,7.0,5.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,222661,6.0,8.0,15.0,0.3333333333333333,0.4615384615384615,0.3809523809523809,0.8424908424908425,0.1282051282051282,0.0476190476190476,0.0769230769230769,0.1923076923076923,2.5,0.3684210526315789,0.2857142857142857,0.0,0.0,0.3029304029304029,2.838709677419355,5.109677419354839,5.844,0.8666666666666667,2026,광주,0.9987402594586288,0.4037776998492976,0.8425106086101428,122.13423326113968,0
2026-04-04,KIA,김선빈,4.0,2.0,30.0,25.0,7.0,5.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,222661,6.0,8.0,19.0,0.28,0.4,0.32,0.72,0.12,0.0399999999999999,0.0666666666666666,0.1666666666666666,2.5,0.3043478260869565,0.24,0.0,0.0,0.26,2.5142857142857142,3.572932330827068,6.204,0.6842105263157895,2026,광주,0.9987402594586288,0.3477234923843906,-0.5550678430898732,87.36381896341203,0
2026-04-05,KIA,김선빈,4.0,2.0,34.0,29.0,8.0,5.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,222661,7.0,9.0,22.0,0.2758620689655172,0.3823529411764705,0.3103448275862069,0.6926977687626774,0.1064908722109533,0.0344827586206896,0.0588235294117647,0.1470588235294117,2.5,0.2962962962962963,0.2068965517241379,0.0,0.0,0.2496450304259634,2.769230769230769,3.3986013986013988,6.974,0.6363636363636364,2026,광주,0.9987402594586288,0.3338681815250062,-0.8659596298449098,81.65924658842137,0
2026-04-06,KIA,김선빈,4.0,2.0,34.0,29.0,8.0,5.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,222661,7.0,9.0,22.0,0.2758620689655172,0.3823529411764705,0.3103448275862069,0.6926977687626774,0.1064908722109533,0.0344827586206896,0.0588235294117647,0.1470588235294117,2.5,0.2962962962962963,0.2068965517241379,0.0,0.0,0.2496450304259634,2.769230769230769,3.3986013986013988,6.974,0.6363636363636364,2026,광주,0.9987402594586288,0.3338681815250062,-0.8659596298449098,81.65924658842137,0
2026-04-07,KIA,김선빈,4.0,2.0,38.0,30.0,8.0,8.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,222661,7.0,9.0,23.0,0.2666666666666666,0.4210526315789473,0.3,0.7210526315789474,0.1543859649122806,0.0333333333333333,0.0526315789473684,0.2105263157894736,4.0,0.2857142857142857,0.3,0.0,0.0,0.2644736842105263,2.9347826086956523,3.445179584120983,8.084,0.7391304347826086,2026,광주,0.9987402594586288,0.3606379729222064,0.0482879765059399,101.07656756740926,0
2026-04-08,KIA,김선빈,5.0,5.0,43.0,32.0,10.0,11.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,222661,9.0,11.0,23.0,0.3125,0.4883720930232558,0.34375,0.8321220930232558,0.1758720930232558,0.03125,0.0465116279069767,0.2558139534883721,5.5,0.3333333333333333,0.375,0.0,0.0,0.3057049418604651,4.074074074074074,4.782608695652175,10.104000000000005,0.9565217391304348,2026,광주,0.9987402594586288,0.4170244277753692,2.0800450719652988,136.37026147432593,0
2026-04-09,KIA,김선빈,5.0,5.0,43.0,32.0,10.0,11.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,222661,9.0,11.0,23.0,0.3125,0.4883720930232558,0.34375,0.8321220930232558,0.1758720930232558,0.03125,0.0465116279069767,0.2558139534883721,5.5,0.3333333333333333,0.375,0.0,0.0,0.3057049418604651,4.074074074074074,4.782608695652175,10.104000000000005,0.9565217391304348,2026,광주,0.9987402594586288,0.4170244277753692,2.0800450719652988,136.37026147432593,0
2026-04-10,KIA,김선빈,6.0,6.0,48.0,36.0,12.0,12.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,222661,9.0,17.0,25.0,0.3333333333333333,0.5,0.4722222222222222,0.9722222222222222,0.1666666666666666,0.1388888888888889,0.0416666666666666,0.25,6.0,0.3333333333333333,0.4722222222222222,48.0,36.0,0.3430555555555555,6.516666666666667,7.037999999999999,12.784,1.16,2026,광주,0.9987402594586288,0.458348684365688,4.055381456368291,163.42783818943516,0
2026-04-11,KIA,김선빈,7.0,7.0,53.0,41.0,14.0,12.0,0.0,3.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,222661,11.0,19.0,28.0,0.3414634146341463,0.490566037735849,0.4634146341463415,0.9539806718821906,0.1491026231017027,0.1219512195121951,0.0566037735849056,0.2264150943396226,4.0,0.3513513513513513,0.4146341463414634,53.0,41.0,0.3366083755177174,7.3076923076923075,7.0467032967032965,13.866,1.1071428571428572,2026,광주,0.9987402594586288,0.4508884598424727,4.200741187280514,160.43732305784027,0
2026-04-12,KIA,김선빈,7.0,7.0,58.0,46.0,14.0,12.0,0.0,4.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,222661,11.0,19.0,33.0,0.3043478260869565,0.4482758620689655,0.4130434782608695,0.8613193403298351,0.1439280359820089,0.108695652173913,0.0689655172413793,0.2068965517241379,3.0,0.3170731707317073,0.3695652173913043,58.0,46.0,0.3049850074962519,6.785714285714286,5.551948051948052,14.128,0.9393939393939394,2026,광주,0.9987402594586288,0.4110287324189212,2.7592843401988807,136.70143240316605,0
2026-03-28,삼성,최형우,0.0,0.0,4.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223389,1.0,1.0,2.0,0.3333333333333333,0.5,0.3333333333333333,0.8333333333333333,0.1666666666666666,0.0,0.0,0.25,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3083333333333333,0.4,5.4,1.02,1.0,2026,대구,1.0406172533521605,0.4447782281131048,0.2315060566731561,134.76005955305166,0
2026-03-29,삼성,최형우,0.0,1.0,8.0,7.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,223389,2.0,2.0,6.0,0.2857142857142857,0.375,0.2857142857142857,0.6607142857142857,0.0892857142857143,0.0,0.0,0.125,0.0,0.2857142857142857,0.1428571428571428,0.0,0.0,0.2401785714285714,0.4444444444444444,2.0,1.42,0.5,2026,대구,1.0406172533521605,0.3341139713532658,-0.3105266538214513,70.94685069857675,0
2026-03-30,삼성,최형우,0.0,1.0,8.0,7.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,223389,2.0,2.0,6.0,0.2857142857142857,0.375,0.2857142857142857,0.6607142857142857,0.0892857142857143,0.0,0.0,0.125,0.0,0.2857142857142857,0.1428571428571428,0.0,0.0,0.2401785714285714,0.4444444444444444,2.0,1.42,0.5,2026,대구,1.0406172533521605,0.3341139713532658,-0.3105266538214513,70.94685069857675,0
2026-03-31,삼성,최형우,1.0,2.0,13.0,12.0,5.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,223389,4.0,8.0,8.0,0.4166666666666667,0.4615384615384615,0.6666666666666666,1.1282051282051282,0.0448717948717948,0.2499999999999999,0.0769230769230769,0.0769230769230769,1.0,0.4,0.3333333333333333,13.0,12.0,0.3743589743589743,2.857142857142857,9.642857142857142,3.852,1.125,2026,대구,1.0406172533521605,0.5001551460565371,1.5397930765226455,176.8014204297778,0
2026-04-01,삼성,최형우,1.0,3.0,18.0,17.0,6.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,223389,5.0,9.0,13.0,0.3529411764705882,0.3888888888888889,0.5294117647058824,0.9183006535947712,0.0359477124183006,0.1764705882352941,0.1111111111111111,0.0555555555555555,0.5,0.3571428571428571,0.2352941176470588,18.0,17.0,0.3073529411764706,2.3684210526315788,4.919028340080971,4.154,0.7692307692307693,2026,대구,1.0406172533521605,0.4118118222347585,0.662338280766852,120.12092395607692,0
2026-04-02,삼성,최형우,2.0,3.0,22.0,19.0,7.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,223389,6.0,10.0,16.0,0.3684210526315789,0.4090909090909091,0.5263157894736842,0.9354066985645932,0.0406698564593301,0.1578947368421052,0.0909090909090909,0.0909090909090909,1.0,0.3529411764705882,0.2631578947368421,22.0,19.0,0.3156698564593301,2.083333333333333,3.5156250000000004,5.0840000000000005,0.75,2026,대구,1.0406172533521605,0.416124939704268,0.9985579762134712,126.11032074093109,0
2026-04-03,삼성,최형우,2.0,3.0,26.0,22.0,7.0,3.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,223389,6.0,10.0,19.0,0.3181818181818182,0.3846153846153846,0.4545454545454545,0.8391608391608392,0.0664335664335664,0.1363636363636363,0.0769230769230769,0.1153846153846153,1.5,0.3,0.2727272727272727,26.0,22.0,0.2867132867132867,2.0689655172413794,2.9401088929219603,5.694,0.6842105263157895,2026,대구,1.0406172533521605,0.383089392780618,0.3597713117588983,105.33630503201586,0
2026-04-04,삼성,최형우,3.0,4.0,31.0,27.0,8.0,3.0,0.0,4.0,0.0,0.0,2.0,0.0,1.0,3.0,0.0,0.0,223389,6.0,14.0,23.0,0.2962962962962963,0.3548387096774194,0.5185185185185185,0.8733572281959379,0.058542413381123,0.2222222222222222,0.1290322580645161,0.0967741935483871,0.75,0.2727272727272727,0.3333333333333333,15.5,13.5,0.2893070489844683,2.8823529411764706,3.383631713554988,7.117999999999999,0.7391304347826086,2026,대구,1.0406172533521605,0.3836226991151396,0.4212675242112536,105.31163885556738,0
2026-04-05,삼성,최형우,3.0,4.0,35.0,31.0,9.0,3.0,0.0,4.0,0.0,0.0,2.0,0.0,1.0,5.0,0.0,0.0,223389,7.0,15.0,28.0,0.2903225806451613,0.3428571428571428,0.4838709677419355,0.8267281105990784,0.0525345622119815,0.1935483870967742,0.1142857142857142,0.0857142857142857,0.75,0.2692307692307692,0.2903225806451613,17.5,15.5,0.2752534562211982,2.3684210526315788,2.2838345864661656,7.148000000000001,0.6428571428571429,2026,대구,1.0406172533521605,0.3690635736325731,0.1735843393099439,99.53422518454016,0
2026-04-06,삼성,최형우,3.0,4.0,35.0,31.0,9.0,3.0,0.0,4.0,0.0,0.0,2.0,0.0,1.0,5.0,0.0,0.0,223389,7.0,15.0,28.0,0.2903225806451613,0.3428571428571428,0.4838709677419355,0.8267281105990784,0.0525345622119815,0.1935483870967742,0.1142857142857142,0.0857142857142857,0.75,0.2692307692307692,0.2903225806451613,17.5,15.5,0.2752534562211982,2.3684210526315788,2.2838345864661656,7.148000000000001,0.6428571428571429,2026,대구,1.0406172533521605,0.3690635736325731,0.1735843393099439,99.53422518454016,0
2026-04-07,삼성,최형우,7.0,5.0,40.0,34.0,11.0,5.0,0.0,4.0,1.0,0.0,3.0,0.0,1.0,5.0,0.0,0.0,223389,7.0,21.0,29.0,0.3235294117647059,0.4,0.6176470588235294,1.0176470588235291,0.0764705882352941,0.2941176470588235,0.1,0.125,1.25,0.2857142857142857,0.4411764705882353,13.333333333333334,11.333333333333334,0.3344117647058824,4.666666666666667,4.344827586206897,10.078,0.896551724137931,2026,대구,1.0406172533521605,0.4467651368288884,2.9533835027854303,151.17135819701858,0
2026-04-08,삼성,최형우,9.0,7.0,45.0,38.0,12.0,6.0,0.0,4.0,1.0,0.0,4.0,0.0,1.0,5.0,0.0,0.0,223389,7.0,25.0,32.0,0.3157894736842105,0.4,0.6578947368421053,1.0578947368421052,0.0842105263157895,0.3421052631578948,0.0888888888888888,0.1333333333333333,1.5,0.2580645161290322,0.5,11.25,9.5,0.3444736842105264,5.882352941176471,4.963235294117648,12.128,0.96875,2026,대구,1.0406172533521605,0.4579096401557138,3.733979255971444,158.1102495313673,0
2026-04-09,삼성,최형우,9.0,7.0,45.0,38.0,12.0,6.0,0.0,4.0,1.0,0.0,4.0,0.0,1.0,5.0,0.0,0.0,223389,7.0,25.0,32.0,0.3157894736842105,0.4,0.6578947368421053,1.0578947368421052,0.0842105263157895,0.3421052631578948,0.0888888888888888,0.1333333333333333,1.5,0.2580645161290322,0.5,11.25,9.5,0.3444736842105264,5.882352941176471,4.963235294117648,12.128,0.96875,2026,대구,1.0406172533521605,0.4579096401557138,3.733979255971444,158.1102495313673,0
2026-04-10,삼성,최형우,10.0,7.0,50.0,41.0,12.0,8.0,0.0,4.0,1.0,0.0,4.0,0.0,1.0,5.0,0.0,0.0,223389,7.0,25.0,35.0,0.2926829268292683,0.4,0.6097560975609756,1.0097560975609756,0.1073170731707317,0.3170731707317073,0.08,0.16,2.0,0.2352941176470588,0.5121951219512195,12.5,10.25,0.3324390243902439,6.0344827586206895,4.655172413793103,13.078,0.9428571428571428,2026,대구,1.0406172533521605,0.4417295590072196,3.520137394535412,148.68744537154498,0
2026-04-11,삼성,최형우,11.0,7.0,54.0,43.0,12.0,10.0,0.0,4.0,1.0,0.0,4.0,0.0,1.0,5.0,0.0,0.0,223389,7.0,25.0,37.0,0.2790697674418604,0.4074074074074074,0.5813953488372093,0.9888027562446168,0.1283376399655469,0.3023255813953489,0.074074074074074,0.1851851851851851,2.5,0.2222222222222222,0.5348837209302325,13.5,10.75,0.3286821705426356,6.25,4.5608108108108105,13.938,0.945945945945946,2026,대구,1.0406172533521605,0.4384953063377149,3.7202988817082816,148.36262522589314,0
2026-04-12,삼성,최형우,12.0,7.0,59.0,47.0,13.0,10.0,1.0,4.0,1.0,0.0,4.0,0.0,1.0,5.0,0.0,0.0,223389,8.0,26.0,40.0,0.2765957446808511,0.4067796610169492,0.5531914893617021,0.9599711503786512,0.1301839163360981,0.2765957446808511,0.0677966101694915,0.1694915254237288,2.5,0.225,0.4893617021276595,14.75,11.75,0.3213487197980527,6.685714285714286,4.512857142857143,15.048000000000002,0.925,2026,대구,1.0406172533521605,0.4310661532578785,3.78792003922386,145.29770123739357,0
2026-03-28,롯데,전준우,1.0,1.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,247282,0.0,4.0,3.0,0.25,0.25,1.0,1.25,0.0,0.75,0.0,0.0,0.0,0.0,0.75,4.0,4.0,0.3625,1.0,9.0,1.71,1.3333333333333333,2026,사직,1.0488000917921212,0.4888843045459312,0.3882373458792992,160.2244072836242,0
2026-03-29,롯데,전준우,1.0,1.0,8.0,8.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,247282,2.0,6.0,5.0,0.375,0.375,0.75,1.125,0.0,0.375,0.125,0.0,0.0,0.3333333333333333,0.375,8.0,8.0,0.35625,2.25,12.15,2.702,1.2,2026,사직,1.0488000917921212,0.4697977115198224,0.708732605437808,152.15933608534996,0
2026-03-30,롯데,전준우,1.0,1.0,8.0,8.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,247282,2.0,6.0,5.0,0.375,0.375,0.75,1.125,0.0,0.375,0.125,0.0,0.0,0.3333333333333333,0.375,8.0,8.0,0.35625,2.25,12.15,2.702,1.2,2026,사직,1.0488000917921212,0.4697977115198224,0.708732605437808,152.15933608534996,0
2026-03-31,롯데,전준우,1.0,2.0,12.0,12.0,5.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,247282,3.0,9.0,7.0,0.4166666666666667,0.4166666666666667,0.75,1.1666666666666667,0.0,0.3333333333333333,0.0833333333333333,0.0,0.0,0.4,0.3333333333333333,12.0,12.0,0.375,3.75,14.464285714285714,4.101999999999999,1.2857142857142858,2026,사직,1.0488000917921212,0.5049572577288926,1.473077390248135,178.92615045517502,0
2026-04-01,롯데,전준우,1.0,3.0,17.0,16.0,5.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,247282,3.0,9.0,11.0,0.3125,0.3529411764705882,0.5625,0.9154411764705884,0.0404411764705882,0.25,0.1176470588235294,0.0588235294117647,0.5,0.3076923076923077,0.3125,17.0,16.0,0.2994485294117647,3.0,7.363636363636363,4.614,0.9090909090909092,2026,사직,1.0488000917921212,0.3993019663861582,0.4289338280766863,111.70202871553548,0
2026-04-02,롯데,전준우,2.0,3.0,21.0,19.0,5.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,247282,3.0,9.0,15.0,0.2631578947368421,0.2857142857142857,0.4736842105263157,0.7593984962406015,0.0225563909774436,0.2105263157894736,0.0952380952380952,0.0476190476190476,0.5,0.2352941176470588,0.2631578947368421,21.0,19.0,0.2469924812030074,2.0454545454545454,3.6818181818181817,5.254,0.6666666666666666,2026,사직,1.0488000917921212,0.3243190088867833,-0.7966109026187267,69.9037055333758,0
2026-04-03,롯데,전준우,2.0,3.0,24.0,21.0,5.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,247282,3.0,9.0,17.0,0.238095238095238,0.2916666666666667,0.4285714285714285,0.7202380952380952,0.0535714285714286,0.1904761904761904,0.0833333333333333,0.0833333333333333,1.0,0.2105263157894736,0.2857142857142857,24.0,21.0,0.2383928571428571,2.076923076923077,3.298642533936652,5.774,0.6470588235294118,2026,사직,1.0488000917921212,0.3173765579031644,-1.0832923418300937,64.46380685507096,0
2026-04-04,롯데,전준우,2.0,4.0,29.0,24.0,5.0,4.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,247282,3.0,9.0,20.0,0.2083333333333333,0.3103448275862069,0.375,0.6853448275862069,0.1020114942528735,0.1666666666666666,0.0689655172413793,0.1379310344827586,2.0,0.1818181818181818,0.3333333333333333,29.0,24.0,0.2334051724137931,2.1818181818181817,2.9454545454545453,6.724,0.65,2026,사직,1.0488000917921212,0.3162313231908862,-1.3529716642564429,62.939704192291046,0
2026-04-05,롯데,전준우,2.0,4.0,33.0,27.0,6.0,5.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,247282,4.0,10.0,22.0,0.2222222222222222,0.3333333333333333,0.3703703703703703,0.7037037037037037,0.1111111111111111,0.1481481481481481,0.0606060606060606,0.1515151515151515,2.5,0.2,0.3333333333333333,33.0,27.0,0.2425925925925925,2.631578947368421,3.229665071770335,7.744000000000001,0.6818181818181818,2026,사직,1.0488000917921212,0.3310010100335612,-0.9222931510141538,74.85594053646159,0
2026-04-06,롯데,전준우,2.0,4.0,33.0,27.0,6.0,5.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,247282,4.0,10.0,22.0,0.2222222222222222,0.3333333333333333,0.3703703703703703,0.7037037037037037,0.1111111111111111,0.1481481481481481,0.0606060606060606,0.1515151515151515,2.5,0.2,0.3333333333333333,33.0,27.0,0.2425925925925925,2.631578947368421,3.229665071770335,7.744000000000001,0.6818181818181818,2026,사직,1.0488000917921212,0.3310010100335612,-0.9222931510141538,74.85594053646159,0
2026-04-07,롯데,전준우,2.0,4.0,38.0,31.0,7.0,6.0,0.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,247282,5.0,11.0,25.0,0.2258064516129032,0.3421052631578947,0.3548387096774194,0.6969439728353142,0.1162988115449915,0.1290322580645161,0.0789473684210526,0.1578947368421052,2.0,0.2142857142857142,0.3225806451612903,38.0,31.0,0.2426570458404074,3.0,3.24,8.665999999999999,0.68,2026,사직,1.0488000917921212,0.3340347805521546,-0.8034333659629009,79.30366134720157,0
2026-04-08,롯데,전준우,3.0,4.0,43.0,36.0,10.0,6.0,0.0,4.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,247282,8.0,14.0,27.0,0.2777777777777778,0.3720930232558139,0.3888888888888889,0.7609819121447028,0.0943152454780361,0.1111111111111111,0.0930232558139534,0.1395348837209302,1.5,0.28125,0.2777777777777778,43.0,36.0,0.2646640826873385,4.285714285714286,4.285714285714286,10.158,0.7407407407407407,2026,사직,1.0488000917921212,0.3607807082323947,0.0331068357087782,95.69686950730028,0
2026-04-09,롯데,전준우,3.0,4.0,43.0,36.0,10.0,6.0,0.0,4.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,247282,8.0,14.0,27.0,0.2777777777777778,0.3720930232558139,0.3888888888888889,0.7609819121447028,0.0943152454780361,0.1111111111111111,0.0930232558139534,0.1395348837209302,1.5,0.28125,0.2777777777777778,43.0,36.0,0.2646640826873385,4.285714285714286,4.285714285714286,10.158,0.7407407407407407,2026,사직,1.0488000917921212,0.3607807082323947,0.0331068357087782,95.69686950730028,0
2026-04-10,롯데,전준우,3.0,4.0,47.0,40.0,10.0,6.0,0.0,6.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,247282,8.0,14.0,32.0,0.25,0.3404255319148936,0.35,0.6904255319148935,0.0904255319148936,0.0999999999999999,0.1276595744680851,0.1276595744680851,1.0,0.2647058823529412,0.25,47.0,40.0,0.2406914893617021,3.69811320754717,3.1202830188679247,9.771999999999998,0.625,2026,사직,1.0488000917921212,0.329220250328355,-1.1724887634910102,76.42880490615124,0
2026-04-11,롯데,전준우,3.0,4.0,51.0,44.0,12.0,6.0,0.0,6.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,247282,10.0,16.0,34.0,0.2727272727272727,0.3529411764705882,0.3636363636363636,0.7165775401069518,0.0802139037433155,0.0909090909090909,0.1176470588235294,0.1176470588235294,1.0,0.2894736842105263,0.2272727272727272,51.0,44.0,0.2497326203208556,4.491228070175438,3.56656346749226,10.951999999999998,0.6470588235294118,2026,사직,1.0488000917921212,0.3408318737487875,-0.6520374764926974,85.39136793316706,0
2026-04-12,롯데,전준우,3.0,4.0,55.0,48.0,12.0,6.0,0.0,6.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,247282,10.0,16.0,38.0,0.25,0.3272727272727272,0.3333333333333333,0.6606060606060606,0.0772727272727272,0.0833333333333333,0.109090909090909,0.109090909090909,1.0,0.2619047619047619,0.2083333333333333,55.0,48.0,0.2306060606060606,4.19672131147541,2.981880931837792,11.311999999999998,0.5789473684210527,2026,사직,1.0488000917921212,0.315900349531995,-1.7252926249266671,71.00309590932794,0
2026-03-28,한화,손아섭,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247288,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,2026,대전,1.019564452032887,0.0,-0.3372542180402336,-128.17619761181462,0
2026-03-29,한화,손아섭,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247288,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,2026,대전,1.019564452032887,0.0,-0.3525497752087347,-128.94426201075865,0
2026-03-30,한화,손아섭,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247288,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,2026,대전,1.019564452032887,0.0,-0.3525497752087347,-128.94426201075865,0
2026-03-31,한화,손아섭,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247288,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,2026,대전,1.019564452032887,0.0,-0.3305407649785577,-127.61751880756891,0
2026-04-01,한화,손아섭,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247288,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,2026,대전,1.019564452032887,0.0,-0.343917130488559,-127.97824808078916,0
2026-04-02,한화,손아섭,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247288,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,2026,대전,1.019564452032887,0.0,-0.3322850382184939,-122.84079432673629,0
2026-04-03,한화,손아섭,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247288,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,2026,대전,1.019564452032887,0.0,-0.3299694552109515,-126.06446697532948,0
2026-04-04,한화,손아섭,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247288,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,2026,대전,1.019564452032887,0.0,-0.3293442585999017,-129.12556833755428,0
2026-04-05,한화,손아섭,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247288,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,2026,대전,1.019564452032887,0.0,-0.3141225096759011,-129.71267727428574,0
2026-04-06,한화,손아섭,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247288,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,2026,대전,1.019564452032887,0.0,-0.3141225096759011,-129.71267727428574,0
2026-04-07,한화,손아섭,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247288,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,2026,대전,1.019564452032887,0.0,-0.302573940295754,-128.30147223104927,0
2026-04-08,한화,손아섭,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247288,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,2026,대전,1.019564452032887,0.0,-0.3045854392722689,-130.17156477567258,0
